facility_code,unit_code,fueltech_id,status_id,capacity_registered,capacity_maximum,capacity_storage,emissions_factor_co2,data_first_seen,data_last_seen,dispatch_type,commencement_date,commencement_date_specificity,commencement_date_display,closure_date,closure_date_specificity,closure_date_display,expected_operation_date,expected_operation_date_specificity,expected_operation_date_display,expected_closure_date,expected_closure_date_specificity,expected_closure_date_display,construction_start_date,construction_start_date_specificity,construction_start_date_display,project_approval_date,project_approval_date_specificity,project_approval_date_display,project_lodgement_date,created_at,updated_at
GULLRGWF,GULLRWF1,wind,operating,165.0,161.0,NA,NA,2013-12-10 18:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:55+00:00,2025-05-06 05:35:41+00:00
GULLRGWF,GULLRSF1,solar_utility,operating,10.0,10.0,NA,NA,2017-08-22 10:15:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:55+00:00,2024-12-19 01:29:51+00:00
GNNDHSF,GNNDHSF1,solar_utility,operating,144.0,110.0,NA,NA,2021-06-29 10:55:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:53+00:00,2024-12-19 03:00:28+00:00
GUNNING,GUNNING1,wind,operating,46.5,47.0,NA,NA,2011-04-05 10:55:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:55+00:00,2024-12-19 03:13:51+00:00
0GUNSYNDSF,0GUNSYNDSF,solar_utility,committed,94.0,NA,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-02-11 05:50:54+00:00,2025-10-07 03:21:21+00:00
SNOWY3,GUTHEGA,hydro,operating,60.0,80.0,NA,NA,2001-07-16 07:40:00+10:00,2025-11-01 08:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:19+00:00,2025-07-21 01:04:06+00:00
SNOWY3,SNOWY3,hydro,retired,60.0,80.0,NA,NA,1998-12-07 04:15:00+10:00,2001-05-27 23:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:19+00:00,2025-07-21 01:03:40+00:00
HLMSEW01,HLMSEW01,hydro,operating,0.25,1.0,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:58+00:00,2025-09-09 01:25:26+00:00
HALAMRD,HALAMRD1,bioenergy_biogas,operating,8.98,9.0,NA,0.0717,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:55+00:00,2025-09-09 04:39:32+00:00
AGLHAL,AGLHAL,gas_ocgt,operating,217.0,255.0,NA,0.729,2002-01-03 15:55:00+10:00,2025-10-30 20:10:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:30+00:00,2025-10-14 01:35:44+00:00
HALLWF,HALLWF1,wind,operating,95.0,95.0,NA,NA,2007-12-19 05:50:00+10:00,2025-11-01 12:30:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:55+00:00,2024-12-19 03:24:41+00:00
HALLWF2,HALLWF2,wind,operating,71.4,71.0,NA,NA,2009-05-12 14:55:00+10:00,2025-11-01 12:25:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:55+00:00,2025-05-08 03:58:27+00:00
HAMISF,HAMISF1,solar_utility,operating,57.5,56.0,NA,NA,2018-07-10 12:40:00+10:00,2025-11-01 10:45:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2025-05-08 04:31:46+00:00
HAMPTON,HAMPTON,wind,operating,1.32,NA,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2024-10-24 05:06:50+00:00
HVWW,HVWWBA1G,battery_discharging,operating,5.0,4.0,8.82,NA,2022-06-07 13:15:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2025-09-09 04:58:04+00:00
HVWW,HVWWPV1,solar_utility,operating,11.0,8.0,NA,NA,2022-06-15 15:55:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2024-12-19 03:28:29+00:00
HVWW,HVWWBA1,battery,operating,5.0,4.0,8.8,NA,2024-09-18 19:15:00+10:00,2025-11-01 12:35:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-09 01:06:37+00:00,2024-12-19 03:28:40+00:00
HVWW,HVWWBA1L,battery_charging,operating,5.0,4.0,8.82,NA,2022-06-07 12:35:00+10:00,2025-11-01 12:15:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2025-09-09 04:57:55+00:00
HASTING,HASTINGS1,gas_ocgt,operating,14.82,14.33,NA,0.631,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-18 23:24:41+00:00,2025-01-10 00:22:13+00:00
HASTING,HASTINGS2,gas_ocgt,operating,14.82,14.33,NA,0.631,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-18 23:25:35+00:00,2025-01-10 00:22:22+00:00
HASTING,HASTINGS3,gas_ocgt,operating,14.82,14.33,NA,0.631,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-18 23:28:06+00:00,2025-01-10 00:22:37+00:00
HAUGHT1,HAUGHT11,solar_utility,operating,132.0,100.0,NA,NA,2019-05-28 09:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2025-05-06 06:48:04+00:00
HD1WF,HD1WF1,wind,operating,94.6,89.0,NA,NA,2024-06-17 08:55:00+10:00,2025-11-01 08:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-01 04:37:38+00:00,2025-05-08 03:11:50+00:00
HAYMSF,HAYMSF1,solar_utility,operating,57.75,50.0,NA,NA,2019-01-12 10:15:00+10:00,2025-11-01 06:10:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2025-05-08 04:13:51+00:00
HAZEL,HWPS1,coal_brown,retired,220.0,NA,NA,1.558,1998-12-07 02:50:00+10:00,2017-03-29 17:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2024-11-25 03:51:42+00:00
HAZEL,HWPS2,coal_brown,retired,220.0,NA,NA,1.558,1998-12-07 02:50:00+10:00,2017-03-28 00:15:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2024-11-25 03:51:51+00:00
HAZEL,HWPS4,coal_brown,retired,200.0,NA,NA,1.558,1998-12-07 02:50:00+10:00,2017-03-27 16:10:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2024-11-25 03:52:11+00:00
HAZEL,HWPS5,coal_brown,retired,200.0,NA,NA,1.558,1998-12-07 02:50:00+10:00,2017-03-28 18:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2024-11-25 03:52:35+00:00
HAZEL,HWPS6,coal_brown,retired,200.0,NA,NA,1.558,1998-12-07 02:50:00+10:00,2017-03-27 11:05:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2024-11-25 03:52:44+00:00
HAZEL,HWPS7,coal_brown,retired,200.0,NA,NA,1.558,1998-12-07 02:50:00+10:00,2017-03-28 10:30:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2024-11-25 03:53:00+00:00
HAZEL,HWPS8,coal_brown,retired,200.0,NA,NA,1.558,1998-12-07 02:50:00+10:00,2017-03-27 02:50:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2024-11-25 03:53:07+00:00
HAZEL,HWPS3,coal_brown,retired,200.0,NA,NA,1.558,1998-12-29 17:30:00+10:00,2017-03-29 11:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2024-11-25 03:52:03+00:00
HBESS,HBESS1,battery,operating,200.0,150.0,162.0,NA,2024-08-27 11:15:00+10:00,2025-11-01 12:10:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-13 04:25:56+00:00,2025-05-06 04:28:18+00:00
HBESS,HBESSL1,battery_charging,operating,200.0,150.0,162.0,NA,2023-03-11 00:15:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2025-06-23 08:01:11+00:00
HBESS,HBESSG1,battery_discharging,operating,200.0,150.0,162.0,NA,2023-03-10 12:05:00+10:00,2025-11-01 12:10:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2025-06-23 08:00:59+00:00
HEPWIND,HEPWIND1,wind,operating,4.1,4.0,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2024-12-19 05:41:24+00:00
HIGHBRY,HIGHBRY1,bioenergy_biogas,retired,2.0,NA,NA,0.0576,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2024-11-25 04:24:45+00:00
HILLSTN,HILLSTN1,solar_utility,operating,110.0,85.0,NA,NA,2021-10-05 13:10:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:58+00:00,2025-05-08 01:47:01+00:00
HORNSDAL,HDWF1,wind,operating,102.4,102.0,NA,NA,2016-06-23 16:55:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:58+00:00,2025-05-08 01:15:50+00:00
HORNSDAL2,HDWF2,wind,operating,102.4,102.0,NA,NA,2017-02-21 15:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:58+00:00,2025-05-08 01:14:06+00:00
HORNSDAL3,HDWF3,wind,operating,112.0,109.0,NA,NA,2017-08-18 07:45:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:58+00:00,2025-05-08 01:11:00+00:00
HORNSDPR,HPRL1,battery_charging,operating,150.0,150.0,193.5,NA,2017-11-24 11:05:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:58+00:00,2025-05-06 06:10:33+00:00
HORNSDPR,HPR1,battery,operating,150.0,150.0,188.0,NA,2024-09-24 11:05:00+10:00,2025-11-01 12:00:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-06 23:14:29+00:00,2025-05-06 06:10:51+00:00
HORNSDPR,HPRG1,battery_discharging,operating,150.0,150.0,193.5,NA,2017-11-25 17:10:00+10:00,2025-11-01 12:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:58+00:00,2025-05-06 06:10:14+00:00
0HORSHAMSF,0HORSHAMB1,battery,committed,100.0,100.0,200.0,NA,NA,NA,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-11 00:20:40+00:00,2025-05-01 06:14:00+00:00
0HORSHAMSF,0HORSHAML1,battery_charging,committed,100.0,100.0,200.0,NA,NA,NA,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-11 00:37:41+00:00,2025-05-01 06:14:59+00:00
0HORSHAMSF,0HORSHAMG1,battery_discharging,committed,100.0,100.0,200.0,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-11 00:39:13+00:00,2025-05-01 06:16:15+00:00
0HORSHAMSF,0HORSHAMSF,solar_utility,committed,118.8,NA,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-02-13 22:25:03+00:00,2025-05-01 06:13:08+00:00
HUGSF,HUGSF1,solar_utility,operating,20.97,18.0,NA,NA,2018-01-25 01:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:58+00:00,2024-12-19 03:52:50+00:00
HUMENSW,HUMENSW,hydro,operating,29.0,70.0,NA,NA,1998-12-09 05:25:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:58+00:00,2024-12-19 04:01:45+00:00
HUMEV,HUMEV,hydro,operating,29.0,70.0,NA,NA,1998-12-09 05:25:00+10:00,2025-03-13 09:50:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:58+00:00,2024-12-19 04:02:07+00:00
HUNTER,HUNTER1,gas_ocgt,operating,375.0,375.0,NA,0.581,2025-07-27 19:40:00+10:00,2025-09-19 20:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-31 03:11:54+00:00,2025-10-06 23:47:09+00:00
HUNTER,HUNTER2,gas_ocgt,committed,375.0,375.0,NA,0.581,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-31 03:20:31+00:00,2025-10-06 23:47:24+00:00
HEZ,HEZ,distillate,retired,29.0,NA,NA,1.01,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2025-05-08 06:07:22+00:00
HEZ,HEZ1,distillate,operating,28.0,28.0,NA,0.5543,2022-04-28 11:50:00+10:00,2025-10-17 15:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:56+00:00,2025-05-08 06:08:34+00:00
HUNTVGT,HVGTS,distillate,retired,50.0,NA,NA,0.706,1998-12-07 11:25:00+10:00,2020-02-09 16:05:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:58+00:00,2024-10-24 02:15:34+00:00
INVICTA,INVICTA,bioenergy_biomass,operating,50.3,51.0,NA,0.18,2009-07-01 00:05:00+10:00,2018-06-14 00:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2024-12-19 04:05:05+00:00
ICSM,ICSM,bioenergy_biomass,operating,25.0,25.0,NA,0.0157,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2024-11-25 01:09:25+00:00
JACKSGUL,JACKSGUL,bioenergy_biogas,operating,2.3,2.0,NA,0.0778,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2025-06-26 00:48:42+00:00
JEERA,JLA02,gas_ocgt,operating,51.0,65.0,NA,0.8091,1998-12-09 13:35:00+10:00,2025-10-24 06:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2025-10-14 05:22:40+00:00
JEERA,JLA03,gas_ocgt,operating,51.0,65.0,NA,0.8091,1998-12-10 12:25:00+10:00,2025-10-21 08:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2025-10-14 05:22:58+00:00
JEERA,JLA01,gas_ocgt,operating,51.0,65.0,NA,0.8091,1998-12-09 16:10:00+10:00,2025-10-03 22:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2025-10-14 05:23:41+00:00
JEERA,JLA04,gas_ocgt,operating,51.0,65.0,NA,0.8091,1998-12-09 10:30:00+10:00,2025-10-30 09:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2025-10-14 05:23:33+00:00
JEERB,JLB01,gas_ocgt,operating,76.0,100.0,NA,0.8091,1998-12-09 16:10:00+10:00,2025-10-29 09:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2025-10-14 05:32:54+00:00
JEERB,JLB02,gas_ocgt,operating,76.0,100.0,NA,0.8091,1998-12-10 12:25:00+10:00,2025-09-17 21:50:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2025-10-14 05:33:13+00:00
JEERB,JLB03,gas_ocgt,operating,76.0,100.0,NA,0.8091,1998-12-11 10:30:00+10:00,2025-10-29 09:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2025-10-14 05:33:35+00:00
JEMALNG1,JEMALNG1,solar_utility,operating,55.0,50.0,NA,NA,2021-02-02 14:40:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2025-05-08 04:59:11+00:00
JNDSHPS,JNDABNE1,hydro,operating,1.1,1.0,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2024-12-19 04:17:07+00:00
SNWYGJP2,SNWYGJP2,pumps,retired,70.0,NA,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:21+00:00,2024-10-16 04:43:46+00:00
SNWYGJP2,SNOWYGJP,pumps,operating,70.0,70.0,NA,NA,2019-11-10 14:25:00+10:00,2023-03-16 16:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:21+00:00,2024-10-16 04:43:00+00:00
JBUTTERS,JBUTTERS,hydro,operating,144.0,144.0,NA,NA,2005-05-17 16:15:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:59+00:00,2024-12-19 04:18:09+00:00
JOUNAMA,JOUNAMA1,hydro,operating,14.0,14.0,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2024-12-19 04:18:55+00:00
JUNEESF,JUNEESF1,solar_utility,operating,36.0,30.0,NA,NA,2021-05-25 12:40:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2025-08-05 05:51:54+00:00
KABANWF,KABANWF1,wind,operating,156.0,152.0,NA,NA,2022-09-26 00:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2025-05-06 06:07:18+00:00
KARSF,KARSF1,solar_utility,operating,104.0,90.0,NA,NA,2018-10-24 08:10:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2025-05-08 01:57:49+00:00
KAREEYA,KAREEYA4,hydro,operating,21.0,22.0,NA,NA,1998-12-07 02:50:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2024-12-19 04:24:43+00:00
KAREEYA,KAREEYA3,hydro,operating,21.0,22.0,NA,NA,1998-12-07 02:50:00+10:00,2025-10-28 08:10:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2024-12-19 04:24:24+00:00
KAREEYA,KAREEYA5,hydro,operating,7.0,7.0,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2024-12-19 04:24:59+00:00
KAREEYA,KAREEYA2,hydro,operating,21.0,22.0,NA,NA,1998-12-07 05:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2024-12-19 04:24:09+00:00
KAREEYA,KAREEYA1,hydro,operating,21.0,22.0,NA,NA,1998-12-07 02:50:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2024-12-19 04:23:54+00:00
KEEPIT,KEEPIT,hydro,operating,6.0,8.0,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2025-09-09 04:32:39+00:00
AGLSITA,AGLSITA1,bioenergy_biogas,operating,1.0,2.0,NA,0.062,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:30+00:00,2025-09-09 02:49:26+00:00
KENNEDY,KEPSF1,solar_utility,operating,16.0,15.0,NA,NA,2021-07-06 10:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2025-05-08 05:49:48+00:00
KENNEDY,KEPBG1,battery_discharging,operating,2.0,2.0,4.0,NA,2021-07-09 17:10:00+10:00,2025-10-31 19:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2025-05-08 05:51:00+00:00
KENNEDY,KEPBL1,battery_charging,operating,2.0,2.0,4.0,NA,2024-06-06 10:50:00+10:00,2025-11-01 00:15:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:01+00:00,2025-05-08 05:51:56+00:00
